m1,m2,m3,x1,y1,z1,x2,y2,z2,x3,y3,z3,vx1,vy1,vz1,vx2,vy2,vz2,vx3,vy3,vz3
4.201222821249484,3.529852503297212,2.3794746552180164,0.0,0.0,0.0,-2.1277708522064476,5.765359095670476,2.55821037839333,-8.223031814312534,2.660253227469827,2.1065528694804954,0.4471187585188202,0.43952481926869114,0.3737280941376635,-0.14495631428521605,-0.11167365602936696,0.35327578965144324,-0.16012784924817003,-0.4190240554437016,0.11056450367381232
1.1310666966869518,3.0538095786300983,4.059370074961793,0.0,0.0,0.0,-3.970042988538589,-3.4149623896417225,-8.599505811185772,-6.06200458063205,-0.6464868397702617,-3.333832883063148,-0.043636867792484546,0.07682306580058673,0.41715154805493304,0.49673797259948116,-0.03180819462905926,0.10835098642653385,0.04202359573189485,0.4101465558171763,0.47564485419566527
4.662283104522613,2.9372107231802307,2.693384094896301,0.0,0.0,0.0,0.6174754620991152,-9.324423051157035,-7.633919248980008,-3.1202114923383135,5.872327107181562,4.669249490242768,-0.12581773110597394,-0.22679914680619184,0.32704744383023676,0.22434771124541408,-0.3980060886446489,-0.4376209684391248,-0.38502803361802906,0.29750691122001915,0.19597324756850154
3.553420118708902,1.2738485705867562,2.396445130964763,0.0,0.0,0.0,4.4242526266656075,-2.37436746637655,-1.2865819313039868,-0.7308387641000138,-8.366562704241929,-4.6060900493553225,0.09425804863476361,0.1220055365346715,-0.03563836469354553,0.14943623981538012,0.342248881833088,-0.35033887363230043,0.39565729825514995,0.3064558964228761,0.1835944801728705
3.1877513006003144,2.2591187560771697,4.549873602927806,0.0,0.0,0.0,-7.709439804793552,-3.8263309102768206,-2.137977552728712,9.061849670129018,-4.393238065631248,-4.168035108136832,-0.42594903472000023,0.30688879716457573,0.3989436543007342,-0.24098567073299204,0.20512024297130027,-0.053705442527794744,-0.1611259594247274,0.45260673543611263,-0.3526268429546694
1.7006363192253238,1.0770758303451977,2.3519517612043286,0.0,0.0,0.0,-3.4120288825092437,3.433456633317169,-5.732148083181352,7.1841689380253335,-0.27640265469888625,-4.208185139549965,-0.3169013457358736,-0.4904049824425837,-0.09827601565589328,0.3624303180974433,-0.3263464303124991,-0.4107708737348532,-0.38280107788919304,0.4065918820572808,0.13245187724628682
3.497760640894502,4.873122260089659,3.836749808830527,0.0,0.0,0.0,-7.87302325588767,9.806532716983838,-1.9270142923636229,-5.368810826693464,-6.812246455729182,-8.115175772893384,-0.054634439529625656,-0.3119784932424674,-0.41300743737367074,0.3830100571013766,0.17475598340982967,-0.28967710453714823,0.2171650853630417,-0.2830969678515052,-0.16978784948340375
3.935306390720254,2.901862365474991,4.0031555902584515,0.0,0.0,0.0,-1.2962696762545676,7.333124522306306,0.8565455646873747,-2.8727963707239805,1.2848533536423226,3.217059179939337,0.47601901826365556,0.004074645967342971,0.10872838680289831,0.16493803962330122,-0.4606619304336085,-0.2548282029629174,0.4338932318231207,-0.09133220359857286,0.26186873207974215
4.337614771238242,2.513610557206253,1.382763468222258,0.0,0.0,0.0,5.037650377438499,8.984876617040626,-1.1171300506368667,-3.3669437769345905,8.903592369104999,-0.2911313431558824,-0.4309665880992535,-0.06041925092707001,0.25574504670337317,-0.24887370640350504,-0.3567694723155389,0.17884040837800907,0.06587103163107544,-0.29326577612477334,-0.3930388850976617
2.622167907956735,1.7719022703477822,3.1024612103236495,0.0,0.0,0.0,-8.943538544725957,-2.4279712999552894,0.3046359053725567,-7.470511800370079,5.877554726277449,-5.156975532082306,-0.007768590941418352,0.3624986563780226,-0.47994316861578823,-0.10055625723291783,0.0998631737559108,0.46150787442197105,-0.0047136311508622075,0.3363941032353793,0.07087989451371912
3.633272565804085,1.0017056099772121,4.8857911064068595,0.0,0.0,0.0,4.234264975033975,5.340910265632907,6.132510396844204,5.620351885464212,6.587454358686099,-4.23764371662239,-0.4542393680892225,0.2654645513227232,-0.4274280693140087,-0.4459342447441742,-0.2690469776694755,-0.4729859042208796,0.08619509330188624,0.027841703571822918,-0.14461597644736512
4.9893327969278385,2.4772284381762977,3.6460463293437053,0.0,0.0,0.0,-8.486553555588436,3.0579952295339385,8.056872226599712,-6.606150538540668,-6.940244121515828,-5.250003612383505,-0.4308120574494002,0.2733555933108286,-0.42476058975777886,-0.3155392053920508,-0.12405447370137224,0.4529719704364469,-0.3138761357718901,0.4181615664915995,-0.4350549233855717
3.709836650772725,1.7995924813446913,1.265461892458437,0.0,0.0,0.0,9.00758043720884,0.667865923860365,-2.9602951065143523,-5.640526258260232,5.854881236857031,-1.9492403569902095,0.4406820234270432,0.26483416778670466,0.3238889294595917,0.37448984038708577,0.010138971574782274,-0.3153770599335466,0.020556135645264373,0.22346621760915586,0.28265082958245846
1.702058515579545,1.386248639773981,1.8117912032980628,0.0,0.0,0.0,1.3517240317412842,0.49887504822636863,-4.672016047134184,-7.04029842217917,7.381836106056205,-2.1934406424120656,0.23661586589261774,0.4272552446626803,0.3529193288325372,-0.18100699570751244,0.33239134753581123,-0.45697545463971934,-0.1925411710101994,-0.18825179405724513,0.3956438941063375
3.883199456636521,3.731972085717842,2.349744735969126,0.0,0.0,0.0,-3.0099250901873624,7.555916149745833,6.7673230969492835,-9.008587546393024,3.4553460235411464,-0.7135204324814275,-0.20417615244269627,0.21334694677063015,-0.39809787167093635,0.0503218828449713,-0.05626092596600618,0.43470339763611887,0.34748510945945543,0.19789050590852764,-0.40626196900451017
4.825015583053469,3.5564317887822416,2.6335451325209593,0.0,0.0,0.0,1.7845430934446949,7.527808875752211,-7.148518166989439,-1.412999566463979,5.263879834815235,-8.19472868520438,-0.13934779665329888,0.3479364165664909,-0.15554095440249938,0.13789256812642836,-0.08605074229457832,-0.12699778726862232,-0.08673237178482818,-0.11260415781262467,0.05894685956429335
1.4745459114127235,3.0807043640527314,3.2159650777415547,0.0,0.0,0.0,9.617781136507432,5.322042410229626,-3.6442087202919975,8.838128139544214,-8.826053606250603,-9.530451755256806,0.21055030907803352,-0.2064962637441239,-0.2822910543703865,-0.07260027332223817,0.45038759255969363,0.16181231769345117,-0.332985478839279,0.3739854959681824,0.35926108508592636
1.1092162340177891,4.983826022522184,3.618407637364751,0.0,0.0,0.0,-5.244791172060161,3.8094245535142903,9.470232355140968,7.620050764025777,9.621566653844486,-4.6646085851817904,-0.14876162712553254,-0.4572204903650037,0.3869090570617617,0.4398944286689431,0.058951552881090885,-0.45793948661215744,0.4605672047240216,0.4721902592177638,0.16492217310925594
1.3680167697048344,2.5332150359668533,4.189214678740585,0.0,0.0,0.0,5.302830501428533,2.297806036667005,-8.130129201926017,-9.342530984436992,-9.99708374181672,-6.910673666941611,0.2501070609128051,-0.05069035063177352,-0.41618522763046006,-0.11355966222528158,-0.11327530891340543,0.38495082819800397,-0.440991687457727,-0.33583035697469044,0.07149520004778764
4.718072803576002,4.059757774065139,2.21172359653967,0.0,0.0,0.0,-7.655334137505938,3.6378281988193724,1.5609375741299374,-7.14552668597245,-9.19119128328418,-6.45921052076512,-0.32137714050642596,0.2146377765371703,0.21376011064462752,0.044767311375765284,0.13629981445310324,-0.4251346399592576,-0.4891625739347678,-0.29346180113263054,-0.35376202075526364
3.393748133717163,2.4965569415200686,4.582424926200674,0.0,0.0,0.0,1.667226149733903,-0.4225238439110477,3.205199284593025,-0.4212629276611519,5.308150568155309,-7.490140452744704,-0.434190871916621,0.1491471321694785,0.3881210492630689,-0.37099258223802034,-0.06719882892014606,-0.42924399317059114,0.21844545611458843,0.05582043253492819,0.2469628199203635
4.771995259861991,4.696694124016111,2.6294879577938417,0.0,0.0,0.0,2.254614424858147,-2.156735868794744,7.099723417980925,2.8361097766928367,2.4421263115992673,5.045873575934516,0.1347993485365977,0.49475135197410713,-0.0671365526992721,0.4576713954649111,0.36582222840601253,-0.3497379885647276,-0.32829865730042607,0.13871384416136956,0.392233936281391
1.3852791813225145,1.4154821261846675,4.434858110517057,0.0,0.0,0.0,9.090814144605858,6.249198926210919,2.5002026190249325,2.0589899455856138,9.64396936175675,1.4577266378039297,-0.25014827216424995,0.4807958376929049,-0.4464736491048853,-0.1762175830463717,-0.05346713457057173,-0.21745798247228088,0.07978138558194936,0.44716272217010444,-0.033187086089297546
3.4741670016969466,2.251441758090824,2.5601664702301417,0.0,0.0,0.0,-5.4258178952015506,4.85804415485412,-6.179995561243398,-2.535390276440217,3.254092094509158,6.726515065509119,0.15746135673773254,-0.44435626581027876,0.07297279927078071,-0.04135283490393249,0.3451427618477373,0.07257087119488292,-0.42592614700013687,-0.29496398345440256,-0.33102181407905973
4.937386261088418,4.653416358485414,1.0727550702576734,0.0,0.0,0.0,3.0897131701520024,4.694598743759709,-2.6734700466178296,-4.509618512033347,-1.3870151199428538,6.278778186768463,-0.3294691449983377,-0.07345179242139233,0.21958727235744124,-0.47481744968886197,0.2734782554483689,0.08571797327680764,0.18986642202381065,0.36020267834551833,-0.44573967942483905
1.880773646064827,2.684255785686725,4.292989203489467,0.0,0.0,0.0,-0.11336492472242199,6.281072007300953,2.9027342573042443,-2.319682563955972,-7.436443060541711,-6.512377354514911,-0.03355622933824143,0.005316501048719946,0.32061836459114834,0.20655970337817864,-0.29179433970912394,-0.041416288892649256,-0.30713852520425977,-0.10110966408585731,0.1364485697732858
4.234510939865009,2.920092062037184,2.1550192242148576,0.0,0.0,0.0,-3.7576188897463814,3.7466088035948975,2.4177110126183727,-6.8996926794415465,-3.6741835924285855,6.560038715070366,-0.12145279708470846,-0.25778911696845186,0.16028744070851708,-0.29054753185905446,0.3418474308013477,-0.11069687500084346,0.20428953311470865,0.3329998473944158,0.026861298966433744
1.8204936458880088,3.83052612748865,1.235559287383099,0.0,0.0,0.0,-6.686104197615537,-9.951603425541606,6.658687084832845,-1.1154775446068843,-8.049074030781808,-9.795430018780634,-0.13346437989138504,0.2759466940163663,0.4530508702310494,0.14946640919702658,-0.3856935516778507,0.0627060454190207,0.3740708513418043,-0.4466504271348911,0.16560030947882654
2.6791280285608754,4.0494120530716256,1.5854652527705415,0.0,0.0,0.0,7.098498727136501,-3.950180451190352,3.068540193113943,8.349257948586889,4.68378055162481,-2.0717005059919806,0.33234029848093305,0.17561423045359192,0.18509562564455317,-0.16931643689412879,0.04688578272766175,-0.2738624464247589,0.04773301688817899,-0.49282123627583496,0.14301006604100808
1.694858315241751,2.1390018521152387,3.9305848141159454,0.0,0.0,0.0,-6.566454054348501,-1.275050926245811,-5.479176313933922,-6.321034059400208,8.160991178211138,-1.0274245909453406,-0.35070618004291043,-0.07383861599611596,-0.2778344526417792,-0.2521198413497474,-0.3199756489727189,0.33759839005084036,-0.14653785128485863,-0.23829597888071208,-0.4369940402395224
4.805982851299662,1.020297269519768,2.9272284847821486,0.0,0.0,0.0,9.862786591501578,1.1642604758239266,6.641016458388769,-0.3648818810582597,5.175620604526083,7.4026023428154915,-0.47518139413685945,-0.3249980642509148,0.05269589512025119,-0.25979486891219306,-0.2019578522735359,-0.1841516667675981,0.4940300688535384,0.1763572528021332,-0.25356644302361253
2.74684041962543,4.197212001305185,2.794854808909626,0.0,0.0,0.0,-9.170805950971307,-7.201410062553062,-3.3162776557699853,5.423542783251648,-8.083313321587104,-8.245649592325837,-0.04660233483937548,0.09286930264469762,0.41878058480506586,-0.22476072928816926,0.2266078162243116,-0.15512018305629494,0.04256623075736832,0.3289891635188633,-0.450523162816838
3.346062195934576,1.1148593787993941,2.8983606636257195,0.0,0.0,0.0,-2.714653914770877,6.5997304890555135,-0.4120239120274132,-3.446978092944441,3.937565006916831,5.563728729540811,0.4819130802993239,-0.16792844981416255,-0.26660914634983,-0.4164128415410746,0.2112533805469522,0.15462786276842677,0.05977995989162144,0.17251980736265327,0.2299523836304571
4.915328435444534,4.880229509495731,4.353941861491455,0.0,0.0,0.0,-3.403792721110406,-3.514539544029825,5.4206599832854625,6.164877764798831,-0.0733603768690223,-9.884300753008974,-0.13706530496662162,-0.07341867972267158,0.4641633286674648,0.05827280450244687,-0.12753283472954746,0.4503093464367862,-0.38767630854960977,0.4224856234042189,-0.2640902223315057
3.680294166552229,2.5547299934091137,2.2475467823639947,0.0,0.0,0.0,5.136261206640928,5.823066875750875,-2.1843836449299747,-8.81632290719109,5.244850678499656,7.293468476917489,0.34112650448543635,-0.22441083567112152,0.25921594520524227,0.07419204925742995,-0.13948379985558335,-0.39652387874345674,-0.07081451101382663,0.19705680525608893,0.36430396883840854
4.302601921552433,3.512254032440073,3.873735828649696,0.0,0.0,0.0,-6.0265261391194365,2.2919345918494667,-9.977576365226355,6.65397209312227,4.106868531428846,9.546883861521735,0.25533403998715476,0.4333981696586672,-0.04534326814502998,-0.2077367544419153,-0.3211550536764104,0.3443792075102131,0.2550083753411636,0.09905859793964367,-0.28814598739095754
2.665163858103966,3.364027578096855,4.718961436519503,0.0,0.0,0.0,-4.14725953129595,-1.4854131249350466,2.70368564150602,-5.950920568941771,1.2587342568179736,-9.91936091453546,-0.17226249962924767,0.1829575331509552,-0.41578208265328587,-0.31496693072288606,-0.21204176752813297,0.19626335686694052,-0.08749415276333605,0.45436734978068904,-0.47712720126632935
2.3505535325946765,4.171885883812099,1.7582329932922516,0.0,0.0,0.0,7.736339818169281,5.095553507969123,9.03053893518533,1.0275054965723918,-3.8071667680603705,0.7651867382622193,-0.22346524160632186,-0.08622905433333783,0.09475591923066307,0.2256973663774542,0.2219182113793272,-0.24172914893581066,0.4305749267030621,0.4745873655239605,-0.13854040359659858
4.711152158911515,3.887017792773619,4.085250615036901,0.0,0.0,0.0,-5.665089220224182,-1.7262518428102602,-8.312091446521407,-8.381395198255762,2.1498759000272827,-6.89903232408013,-0.17940729354400808,0.32539241456947066,0.09155132843991953,0.20932582453619064,0.4569803599460458,-0.012870322588250938,0.2860503242933543,-0.3204115291749262,-0.09348864209671981
2.1791425310156853,4.105597481496286,1.9047099192080439,0.0,0.0,0.0,6.927817869736213,0.19225010200162984,-8.038759117465627,7.5008795552913945,-8.611744870286849,-0.8723419610195542,-0.39130150128359,0.14670682656888123,0.10999854098251416,0.47092023587335985,0.467533454823136,0.3127352715822801,-0.3718504987023532,-0.2997481098808724,-0.44333883245412287
2.999096952792899,2.938021952271246,2.604980418064892,0.0,0.0,0.0,0.5203380084377471,-9.189405018746717,-6.282611542643877,8.786387473793301,3.630665433418546,-2.1902746786266007,-0.49281438859834603,-0.42597134808524184,-0.30967268571641005,-0.33859898523770593,-0.26293866346409067,-0.016610347648355783,-0.43719202617769093,-0.49504918969569867,0.3871627516199252
3.7240291870815003,3.5623790095694625,2.81300001315615,0.0,0.0,0.0,-8.305861579641833,-1.7507248429768687,2.74771810744606,-8.333844001128949,3.590389507633203,2.9765956532917404,0.47280681065744645,0.23644312387860678,-0.4113738156335457,0.11890730399255323,0.32092397706111186,0.40288258884124895,-0.4113679774224327,0.2651540161036404,0.31020151417524944
3.7936478152601523,2.022096622162076,4.887042335323045,0.0,0.0,0.0,7.963286901853138,-7.539572352590865,-6.985507574091907,8.150569849626848,-6.166055611724143,7.77613647912964,0.24920581407702358,-0.13265580118151232,-0.3878836473623579,0.45515042664973515,0.0180007906690427,-0.4709530852930661,-0.4598197995810248,-0.33147319359349225,0.12612388190420842
4.31039019683141,2.3472519894221127,4.234983406540671,0.0,0.0,0.0,4.887328644525635,1.2496212756910285,-0.6005860938857754,-2.296541725912684,6.66862351576253,5.397564963508273,0.33358333051252476,0.2098469050185472,0.03715654324631623,-0.4419167109450488,0.2145732556334743,0.30343296711946965,-0.09900502373561626,-0.016953197254343078,-0.38688247271276766
1.6885818669591761,2.881598428155758,4.6525785765018846,0.0,0.0,0.0,-9.527533199260585,-6.7116768258955855,1.858213932786601,8.555823201376683,-7.061621511967344,5.623091818250538,0.1509745175554602,0.3314153166683468,0.3719640867862706,0.05076455342565844,-0.26442413170626733,0.46100871090741946,0.2653017955604844,0.22299036983105502,-0.049057492680404824
1.3437786845322401,4.411385487345543,4.955579036155615,0.0,0.0,0.0,6.736136792436977,-9.224774084435685,-8.339337207661446,-9.483953944902128,7.246502695979768,4.236684721936818,-0.15694409993765845,-0.22225445646999686,-0.47851634648918784,0.21701203244317513,-0.18464107137137786,0.23355416746940416,0.459143889627452,-0.15023132446254905,0.22373267201994407
3.832804295467643,1.1516205344653985,3.4961867725408444,0.0,0.0,0.0,-4.907789369296305,-7.570126640968264,-4.668742212297228,4.789779697991914,9.501570906276054,0.33833675362008364,0.06399804672863862,-0.4488993421316093,-0.2727939167164243,0.18730502636543644,0.05054733613529239,0.3978711863384974,0.3603500109765915,0.29074349109285724,-0.13947384649946215
1.759099749347107,4.466506630842417,2.384956935063191,0.0,0.0,0.0,3.887476161394517,-7.427705030846874,-5.358787992869631,-6.838583102206153,9.40190239254797,-2.7429070374854714,0.14471915918438372,0.16788620819844868,0.4223104802515846,-0.18845644258229155,-0.41524881837838135,-0.31783175024013544,0.027573465752906312,0.29290080367045623,-0.46145778822553385
3.634420242397265,3.273433593551998,2.2849053807154767,0.0,0.0,0.0,4.88482103870667,-6.511660611015653,-4.060364632225843,-2.773783849754235,1.9444975760884873,-9.148870943440969,0.48971503519678705,0.18747237001453032,0.3636796927371031,0.0014160008992628592,0.15812419260847,-0.3511288774237077,-0.13529649848551684,-0.08532875106144744,0.012013189350896902
1.8714516926580762,1.5658752431127163,1.4321440953972289,0.0,0.0,0.0,1.8280911159637974,3.3745340844997713,-8.439631199940285,2.7498995917327367,8.18792960107865,-0.45575293716910714,0.28574937486027796,0.43785319305978976,0.3581752285398595,0.2945864572425658,0.4481407837852318,-0.21118078721820466,0.19733868705350677,0.16445275661654113,-0.453838458291807
4.857048610119202,3.1225160303295265,4.671732663259677,0.0,0.0,0.0,-4.941896613609806,5.123748438307983,-1.1588094039051597,-3.309833961868767,-6.343033038484281,8.686149298118355,0.39786177849059745,0.18618028794845165,0.11229214305130042,-0.4786338382956695,-0.28626029971018885,0.49381925095927126,-0.274920057323215,-0.3497627540460866,-0.2054845751580694
1.3601756314261477,2.481461949960622,1.9551555754074017,0.0,0.0,0.0,3.8457403799418017,5.203374378684204,-7.047071433944446,6.443359287575433,-6.799372217840607,4.511159038900514,0.30702207682451743,0.10290936762587233,-0.2993341054803331,0.4263215422731431,0.23822630352931262,-0.2556057799905833,0.33627592928657857,-0.04196640200487145,-0.29712566680237296
3.886785917420197,4.120582075375478,2.8979285207671994,0.0,0.0,0.0,1.6240357945267352,4.039403498176039,2.8267607361172864,8.102694887754648,-9.26223695823198,4.381277752914523,0.21659447305008395,0.19638444646701936,-0.2789818734642826,0.2721078032122838,-0.20682046171377166,0.3619341299633535,0.46200775750913436,0.019763042496645733,0.25021944079395875
2.7574415079375942,2.4281986310305315,1.995820002332505,0.0,0.0,0.0,-3.4339730838139637,-7.112689896666904,4.752663493434138,0.6167473943301971,-5.025459283204836,7.567302682645845,0.1613101778193088,0.035092349848199866,-0.016957736610428653,0.2479208211958681,0.08920862943409513,0.3535656038505415,-0.019241918271775127,0.09537114068976293,-0.4909915048681248
3.322380738642418,4.94124734591869,3.3614311620588873,0.0,0.0,0.0,-0.26566730387423476,4.917777752797388,-4.576996743959166,6.475366480817307,-1.3338112839828646,-3.4456815731193258,0.07197496827686267,-0.02707462776879188,0.17407462857220546,-0.24287363726148314,0.4415852591287356,-0.419321144170138,-0.05097126447666345,0.18681769311152707,0.25240304934196744
4.879045936493323,3.535776804476593,1.0334429067459046,0.0,0.0,0.0,-3.4356148576238503,-3.4354904497373013,-2.6369415502246056,-5.780014470964296,-4.886884450154064,-2.198208168963742,0.32992879640300043,-0.18007148171700216,0.2279904259236264,0.13392842219950452,0.25690380982373984,0.2707086653526276,0.3490743800649453,-0.17401758285448343,-0.014082843108611631
3.822392168425897,1.0389525425906485,1.239075655775674,0.0,0.0,0.0,-9.587887328852137,7.224042329504314,5.060148219596719,2.6293847830224557,-2.127442062254852,-3.198791329100583,0.21101417648451182,-0.10596521358020039,-0.21718332849401356,0.33498814915287567,-0.314053438490315,0.4231411150548743,0.38240819506230295,0.43310219951916984,-0.475078146958002
1.503663492843681,3.3017822983582183,2.4603212992782413,0.0,0.0,0.0,5.454181914465952,1.8929064406095542,4.265558327154979,-8.948175682088173,4.819787907851294,1.9951273843914201,-0.3674226783790041,-0.11097613719569865,0.4293332898800284,-0.42616248523033173,-0.045826359469369304,0.11331350461310086,-0.4525741017125513,-0.31106182704228424,0.27859868980422886
1.1779223226551285,2.215349751777873,4.1678549853749765,0.0,0.0,0.0,7.378212861529057,-0.622255085153256,-8.322045060493682,-4.65044871858872,-4.439289929249764,-7.755331331818985,-0.07546638783518111,-0.45843410248499616,0.25950119811017247,0.4828733612513083,-0.4649457420790305,0.4414328775064059,0.2956315094001206,0.12174917228133908,0.0028597979543906193
1.393950873890227,2.478075311796346,4.2241551192897635,0.0,0.0,0.0,-5.159642085369414,8.989029120069034,-4.9753247780529275,9.810598012213212,-6.833011433726628,-2.574890193368436,-0.31638904867242057,-0.3834240290882027,0.36432707251264806,-0.295749355345183,0.27489359902588595,-0.09268443982347385,0.25069369966799127,0.47045852910704133,-0.14239987434149182
1.9246419157402235,1.0476912626515906,2.0081928870995065,0.0,0.0,0.0,2.5805296734889804,9.642927778467879,-6.2801596191897,2.1887287003667844,-3.775389623399663,-8.98122183268959,-0.4020940685704123,0.3734623816886129,-0.07970386599208301,-0.29633939283317223,-0.2171709979923836,0.37360917243911285,-0.39989327834257316,0.005753021005345915,0.4033117441526247
4.073417377068628,1.7823605493830548,2.33595162302555,0.0,0.0,0.0,9.431252238160969,5.075508621164676,8.364345204068911,-8.038274242953676,1.1436422725851614,7.858126076962606,0.46978973000557656,0.33906474172580925,0.3368945952252149,-0.2389584518624739,0.24542092759608491,-0.4350499134585877,-0.38110350494540357,0.0062929083576567235,-0.18890515796155893
2.362311614016149,3.6319996834149046,4.560687837246212,0.0,0.0,0.0,9.150037109428755,-2.186038264219121,5.086673344385746,2.131120280306419,9.72243190138266,5.800496256499571,-0.34405085308615957,-0.3401098851106783,0.0064971179594294215,0.16675662178565553,0.42832543694325687,-0.3884496917091206,-0.2603383627923944,0.050642708514468504,0.43227115804909366
1.6284943146143656,4.580284137490779,4.624539340189482,0.0,0.0,0.0,6.268652584016511,-0.1964293404438937,2.7493123383736044,6.627135934381506,8.293609852980865,5.918147126003097,0.08883301115958431,-0.16450703091961005,-0.04968640092136978,0.12538564503633542,-0.1871204788536157,0.2903718866051336,0.15775172821555994,0.3414378821265054,-0.46416937284753124
1.4911779483499723,3.8124288917879734,3.804426703357832,0.0,0.0,0.0,1.537335676646606,-3.0935395140464976,-4.850130904832735,-0.10409545011478372,8.890770534069443,6.1322051505994,0.04210255270233987,0.16182837223745994,-0.17971615726015167,0.3910678324463147,0.4455203469666351,-0.3400676822005224,0.31408376900109414,0.21835736241986348,0.23558273993010537
3.3129288931775314,3.752049133704175,3.909498639396085,0.0,0.0,0.0,1.8914326860814121,-6.276326020756655,-5.358098598730945,4.243495446354892,0.8289533732727605,4.305817979506168,0.2418000598254364,-0.4118510801701626,0.45166278088327816,0.056369392941309715,0.2901974724294136,0.05206425311847507,-0.017943543533453177,0.3998998765662952,0.442579719793193
1.811154446063135,2.005724287277131,4.211484625771782,0.0,0.0,0.0,-5.562462575405762,7.354739996916951,-8.158537362540539,6.783133982601846,0.8189390101122935,-0.19587215005821434,0.05848375028699382,-0.09140970173219776,-0.005577375032903675,-0.41001069531419465,-0.27507137265939896,0.22438543195005767,-0.1956385553338812,0.1901943413058358,-0.101995453914145
